index	text	label
1920	following a desegregation case that began in 1965, on february 5, 1970, the district court ordered the charlotte-mecklenburg school system to implement a court-approved desegregation plan. prior to this order, a suit had been filed in state court that sought an order enjoining the use of public funds for the transportation of students for desegregation purposes. in the midst of the extensive litigation, the north carolina legislature enacted an anti-busing bill. swann and other plaintiffs sought injunctive and declaratory relief against the statute, and a three-judge panel was convened to consider the issue. the three-judge panel declared the statute unconstitutional.	False
1921	"jeffrey jerome salinas was charged with bank robbery in federal district court. the district court treated salinas’ two prior robbery convictions as unrelated. but because he had a prior conviction for possession of a controlled substance, he was treated as a career offender for sentencing purposes, which meant that his sentence was increased in accordance with the u.s. sentencing guidelines. the u.s. court of appeals for the fifth circuit affirmed the district court’s ruling and held that the district court properly treated salinas’ prior robbery convictions as unrelated and that his conviction for simple possession of a controlled substance was a “controlled substance offense” within the meaning of ""career offender"" for sentencing purposes."	True
1922	in 1991, p. d. w. &amp; a., inc., an insolvent corporation taxed under subchapter s, excluded its entire discharge of indebtedness amount from its gross income. david gitlitz and other shareholders were assessed tax deficiencies because they used the untaxed discharge of indebtedness to increase their basis in s corporation stock and to deduct suspended losses. ultimately, the tax court held that gitlitz and others could not use an s corporation's untaxed discharge of indebtedness to increase their basis in corporate stock. in affirming, the court of appeals held that the discharge of indebtedness amount first had to be used to reduce certain tax attributes of the s corporation and that only the leftover amount could be used to increase their basis. in so holding, the court assumed that the excluded discharge of indebtedness is an item of income subject to passthrough to shareholders.	True
1923	"shortly after taking office, president bush created by executive order the office of faith-based and community initiatives, a program aimed at allowing religious charitable organizations to compete alongside non-religious ones for federal funding. another executive order instructed various executive departments to hold conferences promoting the faith-based initiative. the freedom from religion foundation sued, alleging that the conferences favored religious organizations over non-religious ones and thereby violated the establishment clause of the first amendment. the government argued that there was no ""case or controversy"" as required by article iii of the constitution. according to the government, the foundation had no standing to sue, because the foundation had not been harmed in any way by the conferences. the fact that an individual pays taxes to the federal government is not normally enough to give the individual standing to challenge a federal program, but the foundation noted that exceptions have been made for establishment clause challenges (see flast v. cohen and bowen v. kendrick ).
the district court ruled that the foundation lacked standing to sue. the court held that the exceptions only covered challenges to specific congressional expenditures, not executive-branch actions funded by the general funds allotted to the executive departments. the u.s. court of appeals for the seventh circuit reversed, ruling that any taxpayer has standing to bring an establishment clause challenge against an executive-branch program, whether funded by a specific congressional grant or by a discretionary use of a general appropriation."	True
1924	"in 1995, saint clair adams, who was hired as a sales counselor, signed an employment application with circuit city. a provision in adams' application required all employment disputes to be settled by arbitration. in 1997, adams filed an employment discrimination lawsuit against circuit city in california state court. circuit city then filed suit in federal district court, seeking to enjoin the state-court action and to compel arbitration of adams' claims under the federal arbitration act (faa). the district court entered the requested order. the court concluded that adams was obligated by the arbitration agreement. in reversing, the court of appeals found that the arbitration agreement between adams and circuit city was contained in a ""contract of employment,"" and thus not subject to the faa under section 1 of the act. section 1 of the faa excludes ""contracts of employment of seamen, railroad employees, or any other class of workers engaged in foreign or interstate commerce"" from the act's coverage."	True
1925	the executors of otis c. hubert's substantial estate filed a federal estate tax return about a year after his death. subsequently, the commissioner of internal revenue issued a notice of deficiency, claiming underreporting of federal estate tax liability caused by the estate's asserted entitlement to marital and charitable deductions. while the estate's redetermination petition was pending in the tax court, the interested parties settled on the use of the estate's assets. the agreement divided the estate's principal, assumed to be worth $26 million, equally between marital trusts and a charitable trust. it also provided that the estate would pay its administration expenses either from the principal or the income of the assets. the estate paid about $500,000 of its nearly $2 million of administration expenses from principal and the rest from income. it then recalculated its tax liability, reducing the marital and charitable deductions by the amount of principal, but not the amount of income, used to pay the expenses. the commissioner concluded that using income for expenses required a dollar for dollar reduction of the deductions. the tax court disagreed, finding that no reduction was required by reason of the executors' power, or the exercise of their power, to pay administration expenses from income. the court of appeals affirmed.	False
1926	"a federal district court sentenced meirl gilbert neal on two plea-bargained convictions involving possession of lsd with intent to distribute. the amount of lsd was determined, under both the federal statute directing minimum sentences and the u. s. sentencing commission's guidelines manual, by the whole weight of the blotter paper, or carrier medium, containing the drug. the combined weight of the blotter paper and lsd actually sold by neal was 109.51 grams. thus, the court ruled that neal was subject to 21 u.s.c. 841(b) (1)(a)(v), which imposes a 10-year mandatory minimum sentence on anyone convicted of trafficking in more than 10 grams of ""a mixture or substance containing a detectable amount"" of lsd. after the commission revised the guidelines' calculation method by instructing courts to give each dose of lsd on a carrier medium a constructive or presumed weight, neal filed a motion to modify his sentence, contending that the weight of the lsd attributable to him under the amended guidelines was only 4.58 grams, well short of 841(b)(1)(a)(v)'s 10-gram requirement, and that the guidelines' presumptive-weight method controlled the mandatory minimum calculation. the district court held that the actual weight of the blotter paper, with its absorbed lsd, was determinative of whether neal crossed the 10-gram threshold and that the 10-year mandatory minimum sentence still applied to him notwithstanding the guidelines. in affirming, an en banc court of appeals agreed with the district court that a dual system now prevails in calculating lsd weights."	False
1927	"crystal monique lightfoot and beverly ann hollis-arlington sued the federal national mortgage association (fannie mae) in federal district court and alleged numerous state and federal law claims arising out of the foreclosure proceedings fannie mae initiated against hollis-arlington’s home. the district court dismissed and held that the plaintiffs had failed to show the existence of a genuine issue of material fact regarding their claims. the u.s. court of appeals for the ninth circuit affirmed the dismissal.
the plaintiffs then sued in california state court and alleged the state law equivalents of the claims in the earlier federal suit. fannie mae removed the case to federal court and argued that its federal corporate charter contained language that granted federal courts subject matter jurisdiction over cases in which it was involved as a plaintiff or defendant. the plaintiffs in this case moved for a remand back to state court, but the district court denied the remand and then dismissed all the claims as having already been litigated in the earlier case in federal court. the appellate court determined that the language in fannie mae’s federal charter conferred subject matter jurisdiction to federal courts and affirmed the dismissal."	True
1928	"orion manufacturing corporation (orion) was a customer of philadelphia gear corporation (pg). to provide a guarantee of payment to pg, orion obtained a letter of credit for the benefit of pg from penn square bank, n.a. (bank). if orion failed to pay an invoice to pg for at least 15 days, pg could draw upon that line of credit, up to $145,200. this type of credit line, meant to guarantee payment to a seller, is referred to as a standby letter of credit. to back up that line of credit, orion executed an unsecured promissory note in favor of the bank. this note is referred to as a backup letter of credit. nothing was due on the backup letter of credit unless pg presented drafts on the standby letter of credit. thus the backup letter was a contingent promissory note. the bank did not credit any account of orion's in exchange for the note, and did not treat its own assets as increased by its acceptance of the note. in 1982, the bank was declared insolvent and the federal deposit insurance corporation (fdic) was appointed its receiver. pg presented drafts on the standby letter of credit for goods delivered before the bank's insolvency, but the fdic returned them unpaid. pg sued the fdic, claiming that the standby letter of credit was an insured deposit under the definition of ""deposit"" set forth at 12 u.s.c. section 1813(l)(1), and that pg was therefore entitled to $100,000 in deposit insurance."	True
1929	under the national industrial recovery act, congress allowed the president to regulate certain industries by distributing authority to develop codes of conduct among business groups and boards in those industries. the act did not provide standards for the president or the business groups in implementing its objectives. when schechter poultry corp. was indicted for violating a business code governing the poultry industry in new york city, it argued that the law was an unconstitutional violation of the non-delegation doctrine. 	True
1930	the state of texas offered a tax exemption to religious publications during a 3-year period. texas monthly, inc, a nonreligious publisher, claimed that this promoted religion in violation of the first amendment's establishment clause. texas monthly filed suit in a state court seeking to recover the taxes it had paid in 1985. the court ruled that the exemption violated the establishment clause by advancing religion and the free press clause by discriminating based on the content of publications. since the court did not have the authority to rewrite tax statutes, it instead invalidated taxes levied on nonreligious publications and ordered the state to refund texas monthly's tax payments. a state appeals court reversed the decision.	True
1931	"cory maples was convicted of murder and sentenced to death by an alabama jury in 1997. alabama does not provide death row inmates with lawyers to appeal their convictions and sentences; they must rely on pro bono lawyers to represent them on appeal. two associates from sullivan &amp; cromwell, a new york law firm, agreed to represent maples without charge. however the two associates subsequently left the firm, and when the alabama court sent two copies of a ruling in maples' case to the firm's mailroom it sent them back unopened. the firm had not notified the court or the mailroom that new lawyers had stepped in.
when maples learned of the missed deadline, he immediately informed his step-mother, who contacted sullivan &amp; cromwell. other attorneys at that firm then sought leave to file an appeal notwithstanding the missed deadline, but that request was denied. the alabama supreme court and later the u.s. court of appeals for the eleventh circuit also declined to waive the deadline for filing an appeal in his case."	True
1932	"marvin bockting was accused of sexually assaulting his six year old stepdaughter. the girl told a detective about bockting's crimes against her, but at the trial she became very upset and refused to testify. the judge declared the witness unavailable and allowed the detective to give hearsay testimony on what bockting's daughter had told him. bockting was convicted and sentenced to life in prison without having had a chance to cross-examine the only witness against him.
bockting's appeals in state court were denied. he filed a petition for habeas corpus in federal court, claiming that his sixth amendment right to confront his accuser had been violated. during bockting's appeals, the supreme court ruled in crawford v. washington that hearsay testimony given outside the court by an unavailable witness is only admissible if the defendant had an opportunity to cross-examine the witness before trial.
bockting appealed to the u.s. court of appeals for the nith circuit, arguing that crawford should apply retroactively to his case. the circuit court ruled that crawford had announced a ""new rule"" of criminal procedure; new rules are normally not applied to cases that were final before the rule was announced. however, the ninth circuit held that the rule on hearsay testimony was a ""watershed"" rule that was fundamental to a fair trial. under an exception defined by the supreme court in teague v. lane, watershed rules are applied retroactively."	True
1933	"cathy freestone and four other arizona mothers, whose children are eligible for state child support services under title iv-d of the social security act, filed suit against linda j. blessing, the director of the state child support agency, claiming that they properly applied for child support services; that, despite their good faith efforts to cooperate, the agency never took adequate steps to obtain child support payments for them; that these omissions were largely attributable to staff shortages and other structural defects in the state's program; and that these systemic failures violated their individual rights under title iv-d to have all mandated services delivered in substantial compliance with the title and its implementing regulations. freestone sought relief including a declaratory judgment that the arizona program's operation violates title iv-d provisions creating rights in them that are enforceable and an injunction requiring the director to achieve substantial compliance with title iv-d throughout all programmatic operations. the district court granted summary judgment for blessing. in reversing, the court of appeals held that freestone had an enforceable individual right to have the state achieve ""substantial compliance"" with title iv-d. additionally, the court of appeals disagreed with the district court that that congress had foreclosed private title iv-d enforcement actions by authorizing the secretary of health and human services to audit and cut off funds to states whose programs do not substantially comply with title iv-d's requirements."	True
1934	although investigators concluded that curtis campbell caused an accident in which one person was killed and another permanently disabled, his insurer, state farm mutual automobile insurance company, contested liability and took the case to trial. state farm assured the campbells that they would represent their interests. after losing in court, the campbells sued state farm for bad faith, fraud, and intentional infliction of emotional distress. in the first part of the trial, the jury found state farm's decision not to settle unreasonable. in the second part, the trial court denied state farm's renewed motion to exclude dissimilar out-of-state conduct evidence, ruling such evidence was admissible to determine whether state farm's conduct in the campbell case was indeed intentional and sufficiently egregious to warrant punitive damages. the jury awarded the campbells $2.6 million in compensatory damages and $145 million in punitive damages, which the trial court reduced to $1 million and $25 million respectively. the utah supreme court reinstated the $145 million punitive damages award.	True
1935	"randy moore pled no-contest to felony murder in an oregon trial court and sentenced to twenty-five years imprisonment. after exhausting his post-conviction state court remedies, mr. moore petitioned for habeas corpus relief in an oregon federal district court. mr. moore argued that his trial counsel was ineffective for failing to recognize that his taped confession was obtained unconstitutionally. the district court denied the petition.
on appeal, the u.s. court of appeals for the ninth circuit reversed and granted the petition. the court held that mr. moore's counsel's failure to suppress mr. moore's confession was both constitutionally deficient and prejudicial under the standard set forth in strickland v. washington. the court was careful to note that even the state conceded the means by which the state elicited mr. moore's confession were unconstitutional because mr. moore's request for counsel had been ignored by the police."	True
1936	"richlin security service contracted with the immigration and naturalization service to provide guards at los angeles international airport. after discovering that the guards had been misclassified by the federal government and subsequently underpaid for a period of years, richlin brought a successful suit to recover the lost wages. in seeking reimbursement for fees associated with the proceedings, richlin sought to recover fees for paralegal services at market rates. under the equal access to justice act, 5 u.s.c. section 504, richlin was entitled to ""fees and other expenses incurred in the proceedings."" based on this language, the board of review determined that paralegal fees should be billed as a calculable cost to the firm and, therefore, should not be recoverable at market rates.
the u.s. court of appeals for the district of columbia circuit affirmed this decision, noting that the lack of a cap for paralegal fees could entice legal professionals to shift much of the work to them in order to maximize profits. petitioners note, in urging the court to grant certiorari, that a previous court decision, missouri v. jenkins 491 u.s. 274 (1989), as well as several eleventh circuit decisions have reached the opposite result and have awarded paralegal fees at market rates."	True
1937	verlindin b.v., a dutch corporation, sued central bank of nigeria in u.s. district court for the southern district of new york for breaching a letter of credit.  verlindin alleged that the court had jurisdiction under the foreign sovereign immunities act (fsia).  the fsia grants jurisdiction for actions against foreign parties who are not entitled to immunity.  central bank moved to dismiss the case due to lack of subject matter jurisdiction.  the district court dismissed the case, holding that central bank had sovereign immunity.  the u.s. court of appeals for the second circuit affirmed, but held that the entire fsia exceeded the scope of article iii of the u.s. constitution.	True
1938	"jessica gonzales requested a restraining order against her estranged husband. a state trial court issued the order, which prohibited the husband from seeing gonzales or their three daughters except during pre-arranged visits. a month later, gonzales's husband abducted the three children. gonzales repeatedly urged the police to search for and arrest her husband, but the police told her to wait until later that evening and see if her husband brought the children back. during the night gonzales's husband murdered all three children and then opened fire inside a police station, where police returned fire and killed him. gonzales brought a complaint in federal district court, alleging that the castle rock police had violated her rights under the due process clause of the constitution by willfully or negligently refusing to enforce her restraining order. the due process clause states: ""no state shall...deprive any person of life, liberty, or property, without due process of law..."" the district court dismissed the complaint, ruling that no principle of substantive or procedural due process allowed gonzales to sue a local government for its failure to enforce a restraining order. on appeal, however, a panel of the court of appeals for the tenth circuit found that gonzales had a legitimate procedural due process claim. a rehearing by the full appeals court agreed, ruling that gonzales had a ""protected property interest in the enforcement of the terms of her restraining order,"" which the police had violated."	True
1939	"on october 8, 1970, richard guy steffel and other individuals were distributing flyers protesting american involvement in the vietnam war on the exterior sidewalk of the north dekalb shopping center. employees asked them to stop, but they did not, so the employees called the police. the police informed them that they would be arrested under a georgia criminal statute if they did not stop, so they left. the next day steffel and another individual returned to hand out flyers. the police were called again, and steffel left to avoid arrest. the other individual, however, was arrested. 
steffel sued and argued that his first and fourteenth amendment rights were violated because his fear of being arrested kept him from distributing flyers. the district court dismissed the action and denied all relief after it found no evidence that the state acted in bad faith and therefore there was no active controversy. the u.s. court of appeals for the fifth circuit affirmed."	True
1940	"after refusing to renew a patent licensing agreement, zenith radio corp., a radio and television manufacturer, was sued by hazeltine research, inc., for patent infringement in united states district court for the northern district of illinois. zenith counterclaimed, alleging anti-trust violations, misuse of patents, and a conspiracy to restrain trade in canada, england, and australia. zenith asked for treble damages and injunctive relief. zenith contended that hazeltine's license forced them to pay for use of unpatented products and that hazeltine had illegally conspired with foreign patent pools to prevent zenith from expanding into those markets.
before trial, zenith had stipulated that hazeltine and its parent corporation were one entity for the purposes of litigation. the district court entered judgment against hazeltine and its parent corporation, awarding zenith treble damages and injunctive relief. the court of appeals for the seventh circuit affirmed the damages award, but otherwise reversed the district court's judgment. the court of appeals vacated all judgments against hazeltine's parent corporation because zenith's pretrial stipulation did not properly designate the parent corporation as a party to the litigation."	True
1941	"in 2007, stephanie artis was employed by the district of columbia department of health (doh) as a code inspector. she alleges that she and her supervisor developed a contentious relationship and that he singled her out for unfair treatment in the workplace. on april 17, 2009, artis took her first administrative step against doh by filing a discrimination claim with the u.s. equal employment opportunity commission, and while that claim was pending, doh terminated artis’s employment in november 2010.
in december 2011, artis filed a lawsuit against the district in federal court alleging violations of title vii of the civil rights act of 1964, and invoked the district court’s supplemental jurisdiction to assert claims based on the district’s whistleblower act, false claims act, and common law. the district court granted the district’s motion on the pleadings and dismissed artis’s sole federal claim, violation of title vii, as facially deficient. it thus found it had no basis to exercise jurisdiction over the remaining claims.
fifty-nine days after her claims were dismissed in federal court, artis filed the remaining claims in a d.c. trial court. the district alleged that artis’s claims were time barred based on the respective statutes of limitations, and the trial judge agreed, finding that the federal supplemental jurisdiction statute, 28 u.s.c. § 1367(d) does not suspend state statutes of limitations at the time of the unsuccessful federal filing."	True
1942	"teresa l. cunningham, an attorney representing a plaintiff, was served with a request for interrogatories and documents with responses due within 30 days after service. cunningham failed to comply with those discovery orders, and a magistrate judge granted hamilton county's motion for sanctions against her under federal rule of civil procedure 37(a)(4). the district court affirmed the magistrate judge's order for sanctions. the court also disqualified cunningham as counsel. although the district court proceedings were ongoing, cunningham immediately appealed the order affirming the sanctions award. the court of appeals dismissed the case for lack of jurisdiction because federal appellate court jurisdiction is ordinarily limited to appeals from ""final decisions of the district courts."" the court also held that the sanctions order was not immediately appealable under the collateral order doctrine, which provides that certain orders may be appealed, notwithstanding the absence of final judgment, because cunningham's appeal was not completely separate from the merits of the case."	False
1943	"the federal magistrate act of 1979 authorizes magistrate judges to conduct ""any or all proceedings in a jury or nonjury civil matter and order the entry of judgment in the case"" with ""the consent of the parties."" when jon withrow, a state prisoner, brought suit against members of the prison's medical staff, he gave written consent for the magistrate judge to preside over the entire case. only one of the three staff members gave written consent. the other two members voluntarily participated. when the medical staff won, withrow appealed and the court of appeals sua sponte remanded the case to determine whether the parties had consented to proceed before the magistrate judge. ultimately, the magistrate judge reported that she had lacked jurisdiction because such consent had to be expressly given. the district court adopted the report and recommendation. in affirming, the court of appeals found that consent must be express and that the staffs' postjudgment consent was inadequate."	True
1944	"alaska law imposes certain limits on political contributions. specifically, it limits contributions made by individuals to political candidates, contributions made by individuals to election-related groups, political party-to-candidate contributions, and the total funds a candidate may receive from out-of-state residents.
three individuals and a division of the alaska republican party challenged these four provisions, arguing that they violate the first amendment. the district court upheld all four provisions. on appeal, a panel of the u.s. court of appeals for the ninth circuit affirmed the individual-to-candidate and individual-to-group limits, as well as the political-party-to-candidate limit. however, it reversed as to the out-of-state resident limit. the court reasoned that the first three limits are narrowly tailored to prevent actual or the appearance of quid pro quo corruption and thus do not impermissibly infringe constitutional rights. in contrast,  the nonresident limit does not target an “important state interest” and therefore violates the first amendment."	True
1945	"john sturgeon wanted to use his hovercraft on the nation river, which runs through alaska’s yukon-charley national preserve conservation unit, designated as such by the alaska national interest lands conservation act (anilca), 16 u.s.c. § 3101 et seq., to reach moose hunting grounds. the state of alaska would permit him to do so, whereas the federal government would not pursuant to national park service regulations. sturgeon argued that the nation river belonged to alaska, and that the national park service could not regulate or prohibit the use of hovercraft on that portion of the river. sturgeon sought declaratory and injunctive relief barring the park service from enforcing its hovercraft ban. the district court and appellate court denied him relief, interpreting the statute as limiting the park service’s authority to impose alaska-specific regulations on inholdings but not its authority to enforce nationwide regulations like the hovercraft rule. the us supreme court rejected this interpretation and remanded the case for further consideration.
on remand from the us supreme court, the ninth circuit concluded that the nation river was public land for purposes of anilca and thus that it was subject to the regulatory authority of the national park service."	True
1946	"before the texas jury in smith's murder trial reached its sentence, the judge issued a ""nullification instruction."" the judge told the jury to consider mitigating evidence when filling out the verdict form. that form consisted of two ""yes"" or ""no"" questions: whether smith acted deliberately and whether he posed a future danger. the judge told jurors that even if they believed the state had proved that the answer to both questions was ""yes,"" jurors should answer ""no"" to at least one of them if they believed the death sentence should not be imposed because of the mitigating evidence. the jury answered ""yes"" to both questions and sentenced smith to death. smith lost his appeal in state court."	True
1947	"supap kirtsaeng came to the united states from thailand in 1997. he obtained an undergraduate degree at cornell university before being accepted into a phd program at the university of southern california. to subsidize the cost of his education, kirtsaeng asked friends and family in thailand to buy copies of textbooks in thailand and to ship those books to him in the united states. kirstaeng then sold the textbooks on ebay at a profit. among the books kirtsaeng sold, were eight textbooks printed in asia by john wiley and sons, inc.
wiley sued kirtsaeng in district court for copyright infringement under section 602(a)(1) of the copyright act, which makes it impermissible to import a work ""without the authority of the owner."" kirtsaeng asserted a defense under section 109(a) of the copyright act, which allows the owner of a copy ""lawfully made under this title"" to sell or otherwise dispose of the copy without the copyright owner's permission. the district court rejected kirtsaeng's argument, and held that the doctrine was inapplicable to goods manufactured in a foreign country.
kirtsaeng appealed to the united states court of appeals for the second circuit. a divided panel acknowledged that it was a difficult question of statutory construction, but the majority held that section 109(a) referred specifically to works that are made in the united states and did not apply to works manufactured abroad. kirtsaeng's request for rehearing was denied, and he appealed the appellate court's decision."	True
1948	"following missouri's imposition of a 1.5% statewide ""use tax,"" the associated industries of missouri - representing missouri businesses that had to collect the tax and a manufacturing firm that had to pay it - filed suit alleging that the tax violated the commerce clause by discriminating against interstate commerce. such discrimination was said to result from the fact that the use tax exceeded many in-state localities' sales tax rate."	True
1949	"thomas j. gallagher, along with other respondents, were owners of approximately 120 rental properties in the city of saint paul. all the rental properties were subject to the city's housing code. failure to meet the city's housing code requirements led to aggressive housing code enforcement. gallagher, and the other respondents, claimed that the aggressive code enforcement had a disparate impact on african-americans. the respondents sought to prevent the aggressive selective enforcement of the city's housing code by asserting a disparate impact claim under the fair housing act.
steve magner and others moved for summary judgment under the disparate impact claim, and the district court granted the motion because it did not find that the city's code enfocement had a disparate impact on african-americans. gallagher appealed, and the u.s. court of appeals for the eighth circuit circuit reversed the decision finding that the gallagher showed a disparate impact and showed that there were viable alternatives to the city's aggressive enforcement that would still satisfy the city's policy objectives. the eighth circuit denied magner's request for a rehearing."	False
1950	congress enacted legislation in the late 1960s and early 1970s to adjust the compensation of federal employees, including judges, which provided automatic annual pay raises. however, from 1976 to 1979 congress intervened and blocked cost-of-living increases which were scheduled to occur.	True
1951	"in what became known as the ""pentagon papers case,"" the nixon administration attempted to prevent the new york times and washington post from publishing materials belonging to a classified defense department study regarding the history of united states activities in vietnam. the president argued that prior restraint was necessary to protect national security. this case was decided together with united states v. washington post co."	True
1952	"a florida court convicted joe elton nixon of murder and sentenced him to death. during the trial nixon's lawyer told the jury nixon was guilty. nixon appealed and argued he received ineffective counsel in violation of the sixth amendment. nixon said he did not agree to the lawyer's strategy. after several appeals the florida supreme court granted nixon a new trial. the court said nixon's lawyer's comments were essentially a guilty plea and that because nixon did not explicitly agree to the strategy, the lawyer was ""per se ineffective."""	True
1953	"carole kolstad sued the american dental association (ada) for gender discrimination, under title vii of the 1964 civil rights act, when it promoted a man instead of her. at trial, the district court denied kolstad's request for punitive damages based on a showing that the ada acted with ""malice"" and ""reckless indifference"" to her federally protected rights. when the court of appeals affirmed this decision, kolstad appealed and the supreme court granted he certiorari."	False
1954	"michael christopher and frank buchanan began working for glaxosmithkline llc (""glaxo"") as pharmaceutical sales representatives (""psrs"") in 2003. glaxo developed, produced, marketed and sold pharmaceutical products to distributors or retail pharmacies, which subsequently sell those products to consumers when authorized by doctors via prescription. the plaintiffs worked between ten and twenty hours outside of normal business hours each week. psrs are compensated with a salary and additional incentive-based pay; they are not paid overtime for work done outside of standard business hours.
the fair labor standards act (""flsa"") was enacted in 1938 to protect the well-being of workers. it imposed a baseline overtime wage on employers for employees who work over forty hours a week. there was an exception to the rule for ""outside salesmen"", defined by the secretary of labor (""secretary"") as an employee whose primary duty is making sales or obtaining contracts and who is primarily and regularly engaged outside of the employer's office. christopher and buchanan filed suit in august of 2008, alleging that glaxo's practice of requiring overtime work without additional pay violated the flsa's overtime provisions. both parties filed for summary judgment, and the district court found for glaxo, agreeing that the plaintiffs fell within the flsa's ""outside salesman"" exception.
the u.s. court of appeals for the the ninth circuit affirmed the district court's ruling. the secretary filed an amicus curiae brief in support of christopher and buchanan's position, arguing that when a psr promotes pharmaceutical products but does not receive items of value in exchange for those products, he does not fall within the ""outside salesman"" exception to the flsa. the court rejected the secretary's argument, however, reasoning that this definition is a simple parroting of the congressional statute; such definitions require less deference by courts because they are not interpretive. instead, the court pointed to christopher and buchanan's training in sales --and their experience in sales as a qualification for employment by glaxo-- as evidence of their status as ""outside salesmen."" the court noted that the pharmaceutical industry self-regulated marketing to doctors much like other industries self-regulate direct-to-consumer marketing."	False
1955	the fourth amendment prohibits the unreasonable seizure of a person by the government, and the fourteenth amendment applies that prohibition to the states. on october 10, 1974, george summers was leaving his house in detroit, michigan, as local police officers arrived with a warrant to search the property for narcotics. the officers requested that summers help them gain entry to the house, and they detained him while they searched the premises. after finding two packages of heroin in the basement, the officers arrested summers and searched his person. in his coat pocket, they found an envelope containing heroin, and it was this discovery of heroin⎯not the heroin found in the basement⎯that formed the basis of charges against summers. at trial, summers argued that the search of his person was illegal because the officers had no authority to detain him during their search of the house. the trial judge agreed and granted summers’ motion to suppress the heroin evidence. on appeal, the state argued that summers’ detention was reasonable, given his close proximity to the house when the officers arrived to perform the search. the state also contended that the concealable nature of the narcotics described in the warrant implicitly authorized the search of people found on the property. the michigan court of appeals affirmed the trial court’s order. the state appealed to the supreme court of michigan, which affirmed the ruling of the lower court.	True
1956	"in 2007, a federal district court convicted salman khade abuelhawa in part for unlawfully, knowingly, and intentionally using a communications facility (a telephone) in committing, causing, and facilitating a felony (distribution of cocaine) in violation of 21 u.s.c. section 843(b). mr. abuelhawa appealed arguing that section 843(b) does not apply because he purchased cocaine for personal use, which is not a felony.
the united states court of appeals for the fourth circuit affirmed mr. abuelhawa's conviction. it reasoned that mr. abuelhawa's use of a cell phone facilitated cocaine distribution because his telephone call made the distribution of cocaine ""easier"" for his dealer, which is a felony, thus section 843(b) properly applies."	True
1957	after laidlaw environmental services, inc. bought a wastewater treatment plant, it was granted a national pollutant discharge elimination system (npdes) permit. the permit authorized laidlaw to discharge treated water and limited pollutants. laidlaw's discharge of mercury into the north tyger river repeatedly exceeded the limits set by the permit. ultimately, friends of the earth and others (foe) filed a citizen suit under the clean water act against laidlaw, alleging noncompliance with the npdes permit, seeking injunctive relief and an award of civil penalties. laidlaw moved for summary judgement on the ground that foe lacked standing to bring the lawsuit. the district court denied the motion. ultimately, the district court found that laidlaw violated the mercury discharge limitation. in issuing its judgment, the district court concluded that a civil penalty of $405,800 would be adequate to forestall future violations, given that laidlaw would have to reimburse the plaintiffs for a significant amount of legal fees and had itself incurred significant legal expenses. the court declined to order injunctive relief because laidlaw, after the lawsuit began, had achieved substantial compliance with the terms of its permit. foe appealed to the amount of the district court's civil penalty judgment, but did not appeal the denial of declaratory or injunctive relief. the court of appeals ordered the case to be dismissed. the appellate court held that the case had become moot once laidlaw complied with the terms of its permit. the court reasoned that the only remedy currently available to foe, civil penalties payable to the government, would not redress any injury foe had suffered.	True
1958	"alfonzo lopez, a 12th grade high school student, carried a concealed weapon into his san antonio, texas high school. he was charged under texas law with firearm possession on school premises. the next day, the state charges were dismissed after federal agents charged lopez with violating a federal criminal statute, the gun-free school zones act of 1990. the act forbids ""any individual knowingly to possess a firearm at a place that [he] knows...is a school zone."" lopez was found guilty following a bench trial and sentenced to six months' imprisonment and two years' supervised release."	False
1959	"a grand jury returned indictments against seven of president richard nixon's closest aides in the watergate affair. the special prosecutor appointed by nixon and the defendants sought audio tapes of conversations recorded by nixon in the oval office. nixon asserted that he was immune from the subpoena claiming ""executive privilege,"" which is the right to withhold information from other government branches to preserve confidential communications within the executive branch or to secure the national interest. decided together with nixon v. united states."	False
1960	"in march 2011, robert nelson was employed by bnsf railway co. (bnsf) and sued the company for damages under the federal employers’ liability act (fela) based on knee injuries sustained during the course of his employment. bnsf moved to dismiss for lack of personal jurisdiction. the lower court granted the motion and nelson appealed. brent tyrrell also worked for bnsf and was allegedly exposed to carcinogens that caused him to develop ultimately fatal kidney cancer. in may 2014, kelli tyrell, the administrator of brent’s estate,  sued bnsf on brent’s behalf under fela for damages based on the injuries brent sustained during the course of his employment. bnsf filed a motion to dismiss tyrrell’s claim for lack of personal jurisdiction. the lower court denied the motion, and bnsf appealed. both cases were filed in montana state court because supreme court precedent for fela decisions allows state courts jurisdiction to hear fela cases solely due to the railroad doing business in the forum state. however, the injuries did not occur in montana, and bnsf is incorporated in delaware with its principal place of business in texas.
 
 
the supreme court of montana consolidated both cases to decide whether montana courts have personal jurisdiction over bnsf under fela and whether montana courts have personal jurisdiction over bnsf under montana law. bnsf argued that, under the u.s. supreme court’s decision in daimler ag v. bauman, the state courts cannot exercise general jurisdiction. however, the montana supreme court rejected that argument and held that, because bnsf does business in montana, under fela, montana courts have personal jurisdiction. montana’s supreme court also held that the state has general personal jurisdiction over bnsf under montana law because bnsf “maintains substantial, continuous, and systematic” contacts with montana."	True
